id,challan_id,track_id,timestamp,plate_number,confidence,location,camera_id,offense,fine_amount,status,full_image_path,rider_image_path,plate_image_path,pdf_path,officer_notes
36,CH-20260908-0234,b'\xea\x00\x00\x00\x00\x00\x00\x00',2026-09-08 16:07:59,IND-TMP-234,0.51,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0234_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0234_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0234_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0234.pdf,Autonomous ByteTrack multi-frame verified detection.
35,CH-20260908-0209,b'\xd1\x00\x00\x00\x00\x00\x00\x00',2026-09-08 16:07:57,IND-TMP-209,0.49,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0209_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0209_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0209_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0209.pdf,Autonomous ByteTrack multi-frame verified detection.
34,CH-20260908-0233,b'\xe9\x00\x00\x00\x00\x00\x00\x00',2026-09-08 16:06:49,IND-TMP-233,0.43,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0233_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0233_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0233_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0233.pdf,Autonomous ByteTrack multi-frame verified detection.
33,CH-20260908-0218,b'\xda\x00\x00\x00\x00\x00\x00\x00',2026-09-08 16:05:12,IND-TMP-218,0.4,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0218_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0218_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0218_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0218.pdf,Autonomous ByteTrack multi-frame verified detection.
32,CH-20260908-0195,b'\xc3\x00\x00\x00\x00\x00\x00\x00',2026-09-08 16:01:25,IND-TMP-195,0.4,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0195_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0195_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0195_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0195.pdf,Autonomous ByteTrack multi-frame verified detection.
31,CH-20260908-0188,b'\xbc\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:59:21,IND-TMP-188,0.5,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0188_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0188_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0188_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0188.pdf,Autonomous ByteTrack multi-frame verified detection.
30,CH-20260908-0187,b'\xbb\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:59:16,IND-TMP-187,0.57,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0187_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0187_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0187_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0187.pdf,Autonomous ByteTrack multi-frame verified detection.
29,CH-20260908-0185,b'\xb9\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:59:01,IND-TMP-185,0.66,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0185_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0185_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0185_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0185.pdf,Autonomous ByteTrack multi-frame verified detection.
28,CH-20260908-0178,b'\xb2\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:58:25,IND-TMP-178,0.58,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0178_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0178_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0178_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0178.pdf,Autonomous ByteTrack multi-frame verified detection.
27,CH-20260908-0161,b'\xa1\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:57:49,IND-TMP-161,0.51,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0161_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0161_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0161_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0161.pdf,Autonomous ByteTrack multi-frame verified detection.
26,CH-20260908-0140,b'\x8c\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:57:47,IND-TMP-140,0.49,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0140_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0140_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0140_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0140.pdf,Autonomous ByteTrack multi-frame verified detection.
25,CH-20260908-0160,b'\xa0\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:56:22,IND-TMP-160,0.43,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0160_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0160_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0160_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0160.pdf,Autonomous ByteTrack multi-frame verified detection.
24,CH-20260908-0146,b'\x92\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:54:16,IND-TMP-146,0.4,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0146_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0146_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0146_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0146.pdf,Autonomous ByteTrack multi-frame verified detection.
23,CH-20260908-0126,b'~\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:51:51,IND-TMP-126,0.4,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0126_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0126_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0126_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0126.pdf,Autonomous ByteTrack multi-frame verified detection.
22,CH-20260908-0118,b'v\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:50:19,IND-TMP-118,0.5,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0118_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0118_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0118_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0118.pdf,Autonomous ByteTrack multi-frame verified detection.
21,CH-20260908-0117,b'u\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:50:17,IND-TMP-117,0.57,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0117_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0117_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0117_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0117.pdf,Autonomous ByteTrack multi-frame verified detection.
20,CH-20260908-0115,b's\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:50:08,IND-TMP-115,0.66,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0115_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0115_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0115_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0115.pdf,Autonomous ByteTrack multi-frame verified detection.
19,CH-20260908-0108,b'l\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:49:46,IND-TMP-108,0.58,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0108_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0108_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0108_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0108.pdf,Autonomous ByteTrack multi-frame verified detection.
18,CH-20260908-0091,b'[\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:49:21,IND-TMP-91,0.51,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0091_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0091_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0091_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0091.pdf,Autonomous ByteTrack multi-frame verified detection.
17,CH-20260908-0075,b'K\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:49:20,IND-TMP-75,0.49,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0075_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0075_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0075_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0075.pdf,Autonomous ByteTrack multi-frame verified detection.
16,CH-20260908-0090,b'Z\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:48:30,IND-TMP-90,0.43,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0090_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0090_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0090_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0090.pdf,Autonomous ByteTrack multi-frame verified detection.
15,CH-20260908-0076,b'L\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:47:09,IND-TMP-76,0.4,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0076_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0076_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0076_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0076.pdf,Autonomous ByteTrack multi-frame verified detection.
14,CH-20260908-0068,b'D\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:45:57,IND-TMP-68,0.5,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0068_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0068_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0068_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0068.pdf,Autonomous ByteTrack multi-frame verified detection.
13,CH-20260908-0067,b'C\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:45:54,IND-TMP-67,0.57,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0067_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0067_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0067_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0067.pdf,Autonomous ByteTrack multi-frame verified detection.
12,CH-20260908-0065,b'A\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:45:45,IND-TMP-65,0.66,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0065_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0065_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0065_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0065.pdf,Autonomous ByteTrack multi-frame verified detection.
11,CH-20260908-0058,b':\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:45:21,IND-TMP-58,0.58,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0058_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0058_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0058_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0058.pdf,Autonomous ByteTrack multi-frame verified detection.
10,CH-20260908-0041,b')\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:44:56,IND-TMP-41,0.51,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0041_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0041_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0041_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0041.pdf,Autonomous ByteTrack multi-frame verified detection.
9,CH-20260908-0019,b'\x13\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:44:55,IND-TMP-19,0.49,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0019_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0019_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0019_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0019.pdf,Autonomous ByteTrack multi-frame verified detection.
8,CH-20260908-0040,b'(\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:44:03,IND-TMP-40,0.43,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0040_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0040_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0040_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0040.pdf,Autonomous ByteTrack multi-frame verified detection.
7,CH-20260908-0020,b'\x14\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:42:14,IND-TMP-20,0.4,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0020_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0020_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0020_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0020.pdf,Autonomous ByteTrack multi-frame verified detection.
6,CH-20260908-0004,b'\x04\x00\x00\x00\x00\x00\x00\x00',2026-09-08 15:26:40,IND-TMP-4,0.4,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0004_full.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0004_rider.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\evidence\CH-20260908-0004_plate.jpg,C:\Users\mohil\OneDrive\Documents\SmartChallan ai\storage\challans\CH-20260908-0004.pdf,Autonomous ByteTrack multi-frame verified detection.
5,CH-20260908-1005,29,2026-09-08 14:41:15,GJ 06 KL 9024,0.96,Tech Hub Junction East,CAM-EAST-03,Section 129 / 194D MV Act - Riding Without Helmet,1000,Contested,,,,,Citizen requested photographic re-audit.
4,CH-20260908-1004,22,2026-09-08 14:34:15,GJ 01 YP 9688,0.91,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Dismissed,,,,,Verified by Traffic Inspector on duty
3,CH-20260908-1003,14,2026-09-08 14:28:15,IND-TMP-14,0.62,South Bypass Flyover Exit,CAM-SOUTH-02,Section 129 / 194D MV Act - Riding Without Helmet,1000,Pending Review,,,,,Plate partially obscured by mud - routed to operator review queue.
2,CH-20260908-1002,9,2026-09-08 14:14:15,KA 03 HA 8812,0.88,Central Square Crossway,CAM-CENTRAL-01,Section 129 / 194D MV Act - Riding Without Helmet,1000,Paid,,,,,Paid via UPI QR portal.
1,CH-20260908-1001,4,2026-09-08 14:01:15,MH 12 AB 4592,0.94,"Intersection 12, Ring Road North",CAM-NORTH-04,Section 129 / 194D MV Act - Riding Without Helmet,1000,Issued,,,,,Automated ByteTrack confirmed violation.
